,banner_id,campaign_id,Duplicate_indicator
16644,325,2,1
16645,325,2,1
16646,325,2,1
16647,325,2,1
16648,325,2,1
16649,325,2,1
16650,325,2,1
16651,325,2,1
16652,325,2,1
16653,325,24,1
16654,325,24,1
16655,325,24,1
16656,325,24,1
16657,325,24,1
16658,325,24,1
16659,325,24,1
16660,325,24,1
16661,325,29,1
16662,325,29,1
16663,325,29,1
16664,325,29,1
16665,325,29,1
16666,325,29,1
16667,325,29,1
16668,325,36,1
16669,325,36,1
16670,325,36,1
16671,325,36,1
16672,325,36,1
16673,325,36,1
16674,325,39,1
16675,325,39,1
16676,325,45,1
16677,325,45,1
16678,325,45,1
16679,325,45,1
16680,325,45,1
16681,325,45,1
16682,325,45,1
16683,325,45,1
16684,325,45,1
16685,325,49,1
16686,325,49,1
16687,325,49,1
16688,325,49,1
16689,325,49,1
16690,325,49,1
16691,325,49,1
16692,325,49,1
16693,325,49,1
16694,325,49,1
16695,325,49,1
16696,325,6,1
16697,325,6,1
16698,325,6,1
16699,325,6,1
16700,325,6,1
16701,325,6,1
16702,325,6,1
16703,325,6,1
16704,325,6,1
16705,325,7,1
16706,325,7,1
16707,325,7,1
16708,325,7,1
16709,325,7,1
16710,325,7,1
16711,325,7,1
16712,325,7,1
16713,325,8,1
16714,325,8,1
16715,325,8,1
16716,325,8,1
16717,325,8,1
16718,325,8,1
16719,325,8,1
16720,325,8,1
16721,326,11,1
16722,326,11,1
16723,326,11,1
16724,326,11,1
16725,326,11,1
16726,326,11,1
16727,326,11,1
16728,326,11,1
16729,326,18,1
16730,326,18,1
16731,326,18,1
16732,326,18,1
16733,326,18,1
16734,326,18,1
16735,326,2,1
16736,326,2,1
16737,326,2,1
16738,326,2,1
16739,326,2,1
16740,326,2,1
16741,326,27,1
16742,326,27,1
16743,326,27,1
16744,326,27,1
16745,326,27,1
16746,326,27,1
16747,326,27,1
16748,326,30,1
16749,326,30,1
16750,326,30,1
16751,326,30,1
16752,326,30,1
16753,326,30,1
16754,326,30,1
16755,326,32,1
16756,326,32,1
16757,326,32,1
16758,326,32,1
16759,326,32,1
16760,326,32,1
16761,326,32,1
16762,326,32,1
16763,326,43,1
16764,326,43,1
16765,326,43,1
16766,326,43,1
16767,326,43,1
16768,326,43,1
16769,326,47,1
16770,326,47,1
16771,326,47,1
16772,326,47,1
16773,326,9,1
16774,326,9,1
16775,326,9,1
16776,326,9,1
16777,326,9,1
16778,326,9,1
16779,326,9,1
16780,326,9,1
16781,326,9,1
16782,326,9,1
16783,327,1,1
16784,327,1,1
16785,327,1,1
16786,327,1,1
16787,327,1,1
16788,327,1,1
16789,327,12,1
16790,327,12,1
16791,327,12,1
16792,327,12,1
16793,327,12,1
16794,327,12,1
16795,327,12,1
16796,327,12,1
16797,327,14,1
16798,327,14,1
16799,327,14,1
16800,327,14,1
16801,327,14,1
16802,327,14,1
16803,327,14,1
16804,327,14,1
16805,327,14,1
16806,327,14,1
16807,327,14,1
16808,327,14,1
16809,327,14,1
16810,327,14,1
16811,327,21,1
16812,327,21,1
16813,327,21,1
16814,327,21,1
16815,327,21,1
16816,327,21,1
16817,327,21,1
16818,327,21,1
16819,327,21,1
16820,327,21,1
16821,327,21,1
16822,327,21,1
16823,327,22,1
16824,327,22,1
16825,327,22,1
16826,327,22,1
16827,327,22,1
16828,327,22,1
16829,327,22,1
16830,327,22,1
16831,327,3,1
16832,327,3,1
16833,327,3,1
16834,327,3,1
16835,327,3,1
16836,327,3,1
16837,327,3,1
16838,327,3,1
16839,327,35,1
16840,327,35,1
16841,327,35,1
16842,327,35,1
16843,327,35,1
16844,327,35,1
16845,327,38,1
16846,327,38,1
16847,327,38,1
16848,327,38,1
16849,327,38,1
16850,327,38,1
16851,327,38,1
16852,327,38,1
16853,327,38,1
16854,327,38,1
16855,327,38,1
16856,327,38,1
16857,327,38,1
16858,327,39,1
16859,327,39,1
16860,327,39,1
16861,327,39,1
16862,327,39,1
16863,327,45,1
16864,327,45,1
16865,327,45,1
16866,327,45,1
16867,327,45,1
16868,327,45,1
16869,327,45,1
16870,327,45,1
16871,327,46,1
16872,327,46,1
16873,327,46,1
16874,327,46,1
16875,327,48,1
16876,327,48,1
16877,327,48,1
16878,327,48,1
16879,327,48,1
16880,327,48,1
16881,327,48,1
16882,327,48,1
16883,327,48,1
16884,327,48,1
16885,327,48,1
16886,327,48,1
16887,327,50,1
16888,327,50,1
16889,327,50,1
16890,327,50,1
16891,327,50,1
16892,328,23,1
16893,328,23,1
16894,328,23,1
16895,328,23,1
16896,328,23,1
16897,328,23,1
16898,328,23,1
16899,328,23,1
16900,328,23,1
16901,328,23,1
16902,328,23,1
16903,328,23,1
16904,328,25,1
16905,328,25,1
16906,328,25,1
16907,328,25,1
16908,328,25,1
16909,328,29,1
16910,328,29,1
16911,328,29,1
16912,328,29,1
16913,328,29,1
16914,328,32,1
16915,328,32,1
16916,328,32,1
16917,328,32,1
16918,328,32,1
16919,328,32,1
16920,328,32,1
16921,328,32,1
16922,328,32,1
16923,328,32,1
16924,328,32,1
16925,328,38,1
16926,328,38,1
16927,328,38,1
16928,328,38,1
16929,328,38,1
16930,328,38,1
16931,328,38,1
16932,328,38,1
16933,328,38,1
16934,328,47,1
16935,328,47,1
16936,328,47,1
16937,328,47,1
16938,328,47,1
16939,328,47,1
16940,328,47,1
16941,328,47,1
16942,328,47,1
16943,328,48,1
16944,328,48,1
16945,328,48,1
16946,328,48,1
16947,328,48,1
16948,328,48,1
16949,328,48,1
16950,328,48,1
16951,328,48,1
16952,328,48,1
16953,328,50,1
16954,328,50,1
16955,328,50,1
16956,328,50,1
16957,328,50,1
16958,328,50,1
16959,328,8,1
16960,328,8,1
16961,328,8,1
16962,328,8,1
16963,328,8,1
16964,328,8,1
16965,328,8,1
16966,328,8,1
16967,329,10,1
16968,329,10,1
16969,329,10,1
16970,329,10,1
16971,329,10,1
16972,329,10,1
16973,329,10,1
16974,329,10,1
16975,329,10,1
16976,329,10,1
16977,329,10,1
16978,329,10,1
16979,329,10,1
16980,329,14,1
16981,329,14,1
16982,329,14,1
16983,329,14,1
16984,329,14,1
16985,329,14,1
16986,329,14,1
16987,329,14,1
16988,329,16,1
16989,329,16,1
16990,329,16,1
16991,329,16,1
16992,329,16,1
16993,329,16,1
16994,329,23,1
16995,329,23,1
16996,329,23,1
16997,329,23,1
16998,329,23,1
16999,329,23,1
17000,329,23,1
17001,329,23,1
17002,329,23,1
17003,329,23,1
17004,329,27,1
17005,329,27,1
17006,329,27,1
17007,329,27,1
17008,329,27,1
17009,329,27,1
17010,329,27,1
17011,329,27,1
17012,329,27,1
17013,329,33,1
17014,329,33,1
17015,329,33,1
17016,329,33,1
17017,329,33,1
17018,329,33,1
17019,329,33,1
17020,329,33,1
17021,329,33,1
17022,329,36,1
17023,329,36,1
17024,329,36,1
17025,329,36,1
17026,329,36,1
17027,329,36,1
17028,329,36,1
17029,329,36,1
17030,329,36,1
17031,329,43,1
17032,329,43,1
17033,329,43,1
17034,329,43,1
17035,329,43,1
17036,329,43,1
17037,329,43,1
17038,329,45,1
17039,329,45,1
17040,329,45,1
17041,329,45,1
17042,329,45,1
17043,329,45,1
17044,329,45,1
17045,329,45,1
17046,329,45,1
17047,329,47,1
17048,329,47,1
17049,329,47,1
17050,329,47,1
17051,329,47,1
17052,329,47,1
17053,329,47,1
17054,329,47,1
17055,329,47,1
17056,329,47,1
17057,329,49,1
17058,329,49,1
17059,329,49,1
17060,329,49,1
17061,329,50,1
17062,329,50,1
17063,329,50,1
17064,329,50,1
17065,329,50,1
17066,329,50,1
17067,329,50,1
17068,329,6,1
17069,329,6,1
17070,329,6,1
17071,329,6,1
17072,329,6,1
17073,329,6,1
17074,329,8,1
17075,329,8,1
17076,329,8,1
17077,329,8,1
17078,329,8,1
17079,329,8,1
17080,330,13,1
17081,330,13,1
17082,330,13,1
17083,330,13,1
17084,330,15,1
17085,330,15,1
17086,330,15,1
17087,330,15,1
17088,330,15,1
17089,330,15,1
17090,330,17,1
17091,330,17,1
17092,330,17,1
17093,330,17,1
17094,330,17,1
17095,330,17,1
17096,330,17,1
17097,330,5,1
17098,330,5,1
17099,330,5,1
17100,330,5,1
17101,330,5,1
17102,331,14,1
17103,331,14,1
17104,331,14,1
17105,331,14,1
17106,331,14,1
17107,331,30,1
17108,331,30,1
17109,331,30,1
17110,331,30,1
17111,331,30,1
17112,331,30,1
17113,331,30,1
17114,331,30,1
17115,331,30,1
17116,331,30,1
17117,331,32,1
17118,331,32,1
17119,331,32,1
17120,331,32,1
17121,331,32,1
17122,331,32,1
17123,331,32,1
17124,331,32,1
17125,331,32,1
17126,331,32,1
17127,331,32,1
17128,331,33,1
17129,331,33,1
17130,331,33,1
17131,331,33,1
17132,331,33,1
17133,331,33,1
17134,331,33,1
17135,331,33,1
17136,331,33,1
17137,331,38,1
17138,331,38,1
17139,331,38,1
17140,331,38,1
17141,331,4,1
17142,331,4,1
17143,331,4,1
17144,331,4,1
17145,331,4,1
17146,331,4,1
17147,331,4,1
17148,331,4,1
17149,331,4,1
17150,331,4,1
17151,331,43,1
17152,331,43,1
17153,331,43,1
17154,331,43,1
17155,331,43,1
17156,331,43,1
17157,331,43,1
17158,331,43,1
17159,331,48,1
17160,331,48,1
17161,331,48,1
17162,331,48,1
17163,331,48,1
17164,331,48,1
17165,331,48,1
17166,331,48,1
17167,331,48,1
17168,332,11,1
17169,332,11,1
17170,332,11,1
17171,332,11,1
17172,332,11,1
17173,332,11,1
17174,332,11,1
17175,332,11,1
17176,332,21,1
17177,332,21,1
17178,332,21,1
17179,332,21,1
17180,332,21,1
17181,332,21,1
17182,332,21,1
17183,332,23,1
17184,332,23,1
17185,332,23,1
17186,332,23,1
17187,332,23,1
17188,332,23,1
17189,332,32,1
17190,332,32,1
17191,332,32,1
17192,332,32,1
17193,332,32,1
17194,332,32,1
17195,332,32,1
17196,332,32,1
17197,332,35,1
17198,332,35,1
17199,332,35,1
17200,332,35,1
17201,332,35,1
17202,332,35,1
17203,332,35,1
17204,332,35,1
17205,332,35,1
17206,332,35,1
17207,332,43,1
17208,332,43,1
17209,332,43,1
17210,332,43,1
17211,332,43,1
17212,332,43,1
17213,332,43,1
17214,332,43,1
17215,332,43,1
17216,333,14,1
17217,333,14,1
17218,333,14,1
17219,333,14,1
17220,333,14,1
17221,333,14,1
17222,333,14,1
17223,333,14,1
17224,333,15,1
17225,333,15,1
17226,333,15,1
17227,333,15,1
17228,333,15,1
17229,333,15,1
17230,333,15,1
17231,333,15,1
17232,333,15,1
17233,333,20,1
17234,333,20,1
17235,333,20,1
17236,333,20,1
17237,333,20,1
17238,333,20,1
17239,333,23,1
17240,333,23,1
17241,333,23,1
17242,333,23,1
17243,333,23,1
17244,333,26,1
17245,333,26,1
17246,333,26,1
17247,333,26,1
17248,333,26,1
17249,333,26,1
17250,333,47,1
17251,333,47,1
17252,333,47,1
17253,333,47,1
17254,333,47,1
17255,333,47,1
17256,333,5,1
17257,333,5,1
17258,333,5,1
17259,333,5,1
17260,333,5,1
17261,333,5,1
17262,333,5,1
17263,333,5,1
17264,333,6,1
17265,333,6,1
17266,333,6,1
17267,333,9,1
17268,333,9,1
17269,333,9,1
17270,333,9,1
17271,333,9,1
17272,333,9,1
17273,333,9,1
17274,333,9,1
17275,333,9,1
17276,333,9,1
17277,333,9,1
17278,334,1,1
17279,334,1,1
17280,334,1,1
17281,334,1,1
17282,334,1,1
17283,334,1,1
17284,334,1,1
17285,334,1,1
17286,334,12,1
17287,334,12,1
17288,334,12,1
17289,334,12,1
17290,334,12,1
17291,334,12,1
17292,334,12,1
17293,334,12,1
17294,334,19,1
17295,334,19,1
17296,334,19,1
17297,334,19,1
17298,334,19,1
17299,334,19,1
17300,334,25,1
17301,334,25,1
17302,334,25,1
17303,334,25,1
17304,334,27,1
17305,334,27,1
17306,334,27,1
17307,334,27,1
17308,334,27,1
17309,334,27,1
17310,334,27,1
17311,334,27,1
17312,334,27,1
17313,334,27,1
17314,334,27,1
17315,334,41,1
17316,334,41,1
17317,334,41,1
17318,334,41,1
17319,334,41,1
17320,334,41,1
17321,334,41,1
17322,334,41,1
17323,334,41,1
17324,334,41,1
17325,334,44,1
17326,334,44,1
17327,334,44,1
17328,334,44,1
17329,335,10,1
17330,335,10,1
17331,335,10,1
17332,335,10,1
17333,335,17,1
17334,335,17,1
17335,335,17,1
17336,335,18,1
17337,335,18,1
17338,335,18,1
17339,335,18,1
17340,335,18,1
17341,335,18,1
17342,335,18,1
17343,335,20,1
17344,335,20,1
17345,335,20,1
17346,335,20,1
17347,335,20,1
17348,335,20,1
17349,335,20,1
17350,335,20,1
17351,335,22,1
17352,335,22,1
17353,335,22,1
17354,335,22,1
17355,335,22,1
17356,335,22,1
17357,335,22,1
17358,335,23,1
17359,335,23,1
17360,335,23,1
17361,335,23,1
17362,335,23,1
17363,335,25,1
17364,335,25,1
17365,335,25,1
17366,335,25,1
17367,335,25,1
17368,335,25,1
17369,335,25,1
17370,335,29,1
17371,335,29,1
17372,335,29,1
17373,335,29,1
17374,335,29,1
17375,335,29,1
17376,335,31,1
17377,335,31,1
17378,335,31,1
17379,335,31,1
17380,335,31,1
17381,335,35,1
17382,335,35,1
17383,335,35,1
17384,335,35,1
17385,335,36,1
17386,335,36,1
17387,335,36,1
17388,335,36,1
17389,335,36,1
17390,335,37,1
17391,335,37,1
17392,335,37,1
17393,335,37,1
17394,335,37,1
17395,335,41,1
17396,335,41,1
17397,335,41,1
17398,335,41,1
17399,335,41,1
17400,335,41,1
17401,335,41,1
17402,335,41,1
17403,335,41,1
17404,336,1,1
17405,336,1,1
17406,336,1,1
17407,336,1,1
17408,336,1,1
17409,336,1,1
17410,336,1,1
17411,336,1,1
17412,336,1,1
17413,336,1,1
17414,336,1,1
17415,336,43,1
17416,336,43,1
17417,336,43,1
17418,336,43,1
17419,336,43,1
17420,336,43,1
17421,336,43,1
17422,336,43,1
17423,336,43,1
17424,336,43,1
17425,336,43,1
17426,336,5,1
17427,336,5,1
17428,336,5,1
17429,336,5,1
17430,336,5,1
17431,336,8,1
17432,336,8,1
17433,336,8,1
17434,336,8,1
17435,336,8,1
17436,336,8,1
17437,336,8,1
17438,336,8,1
17439,336,9,1
17440,336,9,1
17441,336,9,1
17442,336,9,1
17443,336,9,1
17444,336,9,1
17445,336,9,1
17446,336,9,1
17447,337,13,1
17448,337,13,1
17449,337,13,1
17450,337,13,1
17451,337,13,1
17452,337,13,1
17453,337,13,1
17454,337,13,1
17455,337,13,1
17456,337,13,1
17457,337,13,1
17458,337,23,1
17459,337,23,1
17460,337,23,1
17461,337,23,1
17462,337,23,1
17463,337,23,1
17464,337,23,1
17465,337,23,1
17466,337,23,1
17467,337,23,1
17468,337,23,1
17469,337,29,1
17470,337,29,1
17471,337,29,1
17472,337,29,1
17473,337,29,1
17474,337,29,1
17475,337,29,1
17476,337,29,1
17477,337,29,1
17478,337,38,1
17479,337,38,1
17480,337,38,1
17481,337,38,1
17482,337,38,1
17483,337,38,1
17484,337,38,1
17485,337,38,1
17486,337,38,1
17487,337,40,1
17488,337,40,1
17489,337,40,1
17490,337,40,1
17491,337,40,1
17492,337,40,1
17493,337,40,1
17494,337,40,1
17495,337,40,1
17496,337,42,1
17497,337,42,1
17498,337,42,1
17499,337,42,1
17500,337,42,1
17501,337,42,1
17502,337,42,1
17503,337,46,1
17504,337,46,1
17505,337,46,1
17506,337,46,1
17507,337,46,1
17508,337,46,1
17509,337,46,1
17510,337,46,1
17511,337,46,1
17512,337,46,1
17513,337,49,1
17514,337,49,1
17515,337,49,1
17516,337,49,1
17517,337,49,1
17518,337,49,1
17519,337,49,1
17520,337,49,1
17521,337,5,1
17522,337,5,1
17523,337,5,1
17524,337,5,1
17525,337,5,1
17526,337,5,1
17527,337,5,1
17528,337,5,1
17529,337,5,1
17530,337,5,1
17531,337,5,1
17532,337,7,1
17533,337,7,1
17534,337,7,1
17535,337,7,1
17536,337,7,1
17537,337,7,1
17538,338,10,1
17539,338,10,1
17540,338,10,1
17541,338,10,1
17542,338,10,1
17543,338,10,1
17544,338,11,1
17545,338,11,1
17546,338,11,1
17547,338,11,1
17548,338,11,1
17549,338,11,1
17550,338,11,1
17551,338,11,1
17552,338,11,1
17553,338,11,1
17554,338,14,1
17555,338,14,1
17556,338,14,1
17557,338,14,1
17558,338,14,1
17559,338,14,1
17560,338,14,1
17561,338,14,1
17562,338,14,1
17563,338,22,1
17564,338,22,1
17565,338,22,1
17566,338,22,1
17567,338,22,1
17568,338,22,1
17569,338,22,1
17570,338,22,1
17571,338,4,1
17572,338,4,1
17573,338,4,1
17574,338,4,1
17575,338,4,1
17576,338,4,1
17577,338,41,1
17578,338,41,1
17579,338,41,1
17580,338,41,1
17581,338,41,1
17582,338,41,1
17583,338,49,1
17584,338,49,1
17585,338,49,1
17586,338,49,1
17587,338,49,1
17588,338,49,1
17589,338,49,1
17590,338,49,1
17591,338,49,1
17592,338,49,1
17593,338,49,1
17594,338,49,1
17595,338,50,1
17596,338,50,1
17597,338,50,1
17598,338,50,1
17599,338,50,1
17600,338,50,1
17601,338,50,1
17602,338,50,1
17603,339,19,1
17604,339,19,1
17605,339,19,1
17606,339,19,1
17607,339,19,1
17608,339,19,1
17609,339,20,1
17610,339,20,1
17611,339,20,1
17612,339,20,1
17613,339,20,1
17614,339,20,1
17615,339,20,1
17616,339,20,1
17617,339,21,1
17618,339,21,1
17619,339,21,1
17620,339,21,1
17621,339,21,1
17622,339,23,1
17623,339,23,1
17624,339,23,1
17625,339,24,1
17626,339,24,1
17627,339,24,1
17628,339,24,1
17629,339,24,1
17630,339,24,1
17631,339,25,1
17632,339,25,1
17633,339,25,1
17634,339,25,1
17635,339,30,1
17636,339,30,1
17637,339,30,1
17638,339,30,1
17639,339,30,1
17640,339,30,1
17641,339,30,1
17642,339,30,1
17643,339,30,1
17644,339,38,1
17645,339,38,1
17646,339,38,1
17647,339,38,1
17648,339,38,1
17649,339,38,1
17650,339,38,1
17651,339,38,1
17652,339,38,1
17653,339,38,1
17654,339,40,1
17655,339,40,1
17656,339,40,1
17657,339,40,1
17658,339,40,1
17659,339,41,1
17660,339,41,1
17661,339,41,1
17662,339,41,1
17663,339,41,1
17664,339,41,1
17665,339,41,1
17666,339,41,1
17667,339,41,1
17668,339,41,1
17669,339,45,1
17670,339,45,1
17671,339,45,1
17672,339,45,1
17673,339,45,1
17674,339,45,1
17675,339,45,1
17676,339,45,1
17677,340,21,1
17678,340,21,1
17679,340,21,1
17680,340,21,1
17681,340,21,1
17682,340,21,1
17683,340,21,1
17684,340,21,1
17685,340,21,1
17686,340,21,1
17687,340,21,1
17688,340,21,1
17689,340,22,1
17690,340,22,1
17691,340,22,1
17692,340,22,1
17693,340,22,1
17694,340,22,1
17695,340,22,1
17696,340,22,1
17697,340,22,1
17698,340,25,1
17699,340,25,1
17700,340,25,1
17701,340,25,1
17702,340,25,1
17703,340,25,1
17704,340,25,1
17705,340,25,1
17706,340,25,1
17707,340,25,1
17708,340,26,1
17709,340,26,1
17710,340,26,1
17711,340,26,1
17712,340,26,1
17713,340,26,1
17714,340,26,1
17715,340,26,1
17716,340,26,1
17717,340,41,1
17718,340,41,1
17719,340,41,1
17720,340,41,1
17721,340,41,1
17722,340,41,1
17723,340,41,1
17724,340,41,1
17725,340,42,1
17726,340,42,1
17727,340,42,1
17728,340,42,1
17729,340,42,1
17730,340,42,1
17731,340,42,1
17732,340,42,1
17733,340,43,1
17734,340,43,1
17735,340,43,1
17736,340,43,1
17737,340,43,1
17738,340,43,1
17739,340,43,1
17740,340,5,1
17741,340,5,1
17742,340,5,1
17743,340,5,1
17744,340,50,1
17745,340,50,1
17746,340,50,1
17747,340,50,1
17748,340,50,1
17749,340,50,1
17750,340,50,1
17751,340,50,1
17752,340,50,1
17753,340,50,1
17754,341,20,1
17755,341,20,1
17756,341,20,1
17757,341,20,1
17758,341,20,1
17759,341,20,1
17760,341,20,1
17761,341,20,1
17762,341,20,1
17763,341,20,1
17764,341,20,1
17765,341,20,1
17766,341,20,1
17767,341,21,1
17768,341,21,1
17769,341,21,1
17770,341,21,1
17771,341,21,1
17772,341,21,1
17773,341,21,1
17774,341,21,1
17775,341,23,1
17776,341,23,1
17777,341,23,1
17778,341,23,1
17779,341,23,1
17780,341,23,1
17781,341,23,1
17782,341,23,1
17783,341,23,1
17784,341,23,1
17785,341,23,1
17786,341,27,1
17787,341,27,1
17788,341,27,1
17789,341,27,1
17790,341,27,1
17791,341,27,1
17792,341,27,1
17793,341,27,1
17794,341,30,1
17795,341,30,1
17796,341,30,1
17797,341,36,1
17798,341,36,1
17799,341,36,1
17800,341,36,1
17801,341,36,1
17802,341,36,1
17803,341,36,1
17804,341,36,1
17805,341,36,1
17806,341,36,1
17807,341,36,1
17808,341,36,1
17809,341,36,1
17810,341,45,1
17811,341,45,1
17812,341,45,1
17813,341,45,1
17814,341,45,1
17815,341,46,1
17816,341,46,1
17817,341,46,1
17818,341,46,1
17819,341,46,1
17820,341,46,1
17821,341,46,1
17822,341,46,1
17823,341,49,1
17824,341,49,1
17825,341,49,1
17826,341,49,1
17827,341,49,1
17828,341,49,1
17829,341,49,1
17830,341,49,1
17831,341,49,1
17832,342,10,1
17833,342,10,1
17834,342,10,1
17835,342,10,1
17836,342,10,1
17837,342,12,1
17838,342,12,1
17839,342,12,1
17840,342,12,1
17841,342,12,1
17842,342,12,1
17843,342,12,1
17844,342,12,1
17845,342,12,1
17846,342,12,1
17847,342,13,1
17848,342,13,1
17849,342,13,1
17850,342,13,1
17851,342,18,1
17852,342,18,1
17853,342,18,1
17854,342,18,1
17855,342,18,1
17856,342,18,1
17857,342,18,1
17858,342,18,1
17859,342,18,1
17860,342,23,1
17861,342,23,1
17862,342,23,1
17863,342,23,1
17864,342,23,1
17865,342,23,1
17866,342,25,1
17867,342,25,1
17868,342,25,1
17869,342,25,1
17870,342,25,1
17871,342,25,1
17872,342,25,1
17873,342,25,1
17874,342,25,1
17875,342,25,1
17876,342,25,1
17877,342,25,1
17878,342,25,1
17879,342,31,1
17880,342,31,1
17881,342,31,1
17882,342,31,1
17883,342,31,1
17884,342,31,1
17885,342,31,1
17886,342,31,1
17887,342,31,1
17888,342,31,1
17889,342,31,1
17890,342,31,1
17891,342,31,1
17892,342,31,1
17893,342,32,1
17894,342,32,1
17895,342,32,1
17896,342,32,1
17897,342,32,1
17898,342,32,1
17899,342,40,1
17900,342,40,1
17901,342,40,1
17902,342,40,1
17903,342,40,1
17904,342,40,1
17905,342,6,1
17906,342,6,1
17907,342,6,1
17908,342,6,1
17909,342,6,1
17910,342,6,1
17911,342,6,1
17912,342,6,1
17913,342,6,1
17914,342,6,1
17915,342,6,1
17916,343,17,1
17917,343,17,1
17918,343,17,1
17919,343,17,1
17920,343,17,1
17921,343,17,1
17922,343,17,1
17923,343,17,1
17924,343,20,1
17925,343,20,1
17926,343,20,1
17927,343,20,1
17928,343,20,1
17929,343,20,1
17930,343,20,1
17931,343,20,1
17932,343,21,1
17933,343,21,1
17934,343,21,1
17935,343,21,1
17936,343,21,1
17937,343,21,1
17938,343,21,1
17939,343,22,1
17940,343,22,1
17941,343,22,1
17942,343,22,1
17943,343,22,1
17944,343,22,1
17945,343,22,1
17946,343,22,1
17947,343,22,1
17948,343,22,1
17949,343,22,1
17950,343,30,1
17951,343,30,1
17952,343,30,1
17953,343,30,1
17954,343,30,1
17955,343,30,1
17956,343,30,1
17957,343,31,1
17958,343,31,1
17959,343,31,1
17960,343,31,1
17961,343,31,1
17962,343,31,1
17963,343,31,1
17964,343,46,1
17965,343,46,1
17966,343,46,1
17967,343,48,1
17968,343,48,1
17969,343,48,1
17970,343,48,1
17971,343,49,1
17972,343,49,1
17973,343,49,1
17974,343,49,1
17975,343,49,1
17976,343,49,1
17977,343,49,1
17978,343,49,1
17979,343,6,1
17980,343,6,1
17981,343,6,1
17982,343,6,1
17983,343,6,1
17984,343,6,1
17985,343,6,1
17986,343,6,1
17987,343,6,1
17988,343,6,1
17989,343,6,1
17990,344,14,1
17991,344,14,1
17992,344,14,1
17993,344,14,1
17994,344,14,1
17995,344,14,1
17996,344,14,1
17997,344,14,1
17998,344,14,1
17999,344,18,1
18000,344,18,1
18001,344,18,1
18002,344,18,1
18003,344,18,1
18004,344,24,1
18005,344,24,1
18006,344,24,1
18007,344,24,1
18008,344,24,1
18009,344,24,1
18010,344,24,1
18011,344,24,1
18012,344,28,1
18013,344,28,1
18014,344,28,1
18015,344,28,1
18016,344,28,1
18017,344,29,1
18018,344,29,1
18019,344,29,1
18020,344,29,1
18021,344,29,1
18022,344,29,1
18023,344,29,1
18024,344,29,1
18025,344,29,1
18026,344,29,1
18027,344,31,1
18028,344,31,1
18029,344,31,1
18030,344,31,1
18031,344,31,1
18032,344,33,1
18033,344,33,1
18034,344,33,1
18035,344,33,1
18036,344,33,1
18037,344,33,1
18038,344,37,1
18039,344,37,1
18040,344,37,1
18041,344,37,1
18042,344,37,1
18043,344,37,1
18044,344,37,1
18045,344,40,1
18046,344,40,1
18047,344,40,1
18048,344,40,1
18049,344,40,1
18050,344,40,1
18051,344,42,1
18052,344,42,1
18053,344,42,1
18054,344,42,1
18055,344,42,1
18056,344,42,1
18057,344,42,1
18058,344,42,1
18059,344,42,1
18060,344,49,1
18061,344,49,1
18062,344,49,1
18063,344,49,1
18064,344,49,1
18065,344,49,1
18066,344,49,1
18067,344,50,1
18068,344,50,1
18069,344,50,1
18070,344,50,1
18071,344,50,1
18072,344,50,1
18073,344,8,1
18074,344,8,1
18075,344,8,1
18076,344,8,1
18077,345,13,1
18078,345,13,1
18079,345,13,1
18080,345,13,1
18081,345,13,1
18082,345,17,1
18083,345,17,1
18084,345,17,1
18085,345,17,1
18086,345,17,1
18087,345,17,1
18088,345,17,1
18089,345,17,1
18090,345,17,1
18091,345,17,1
18092,345,18,1
18093,345,18,1
18094,345,18,1
18095,345,18,1
18096,345,18,1
18097,345,18,1
18098,345,18,1
18099,345,18,1
18100,345,18,1
18101,345,18,1
18102,345,19,1
18103,345,19,1
18104,345,19,1
18105,345,19,1
18106,345,19,1
18107,345,19,1
18108,345,19,1
18109,345,19,1
18110,345,3,1
18111,345,3,1
18112,345,3,1
18113,345,3,1
18114,345,3,1
18115,345,3,1
18116,345,3,1
18117,345,3,1
18118,345,3,1
18119,345,3,1
18120,345,30,1
18121,345,30,1
18122,345,30,1
18123,345,30,1
18124,345,30,1
18125,345,30,1
18126,345,37,1
18127,345,37,1
18128,345,37,1
18129,345,37,1
18130,345,37,1
18131,345,37,1
18132,345,37,1
18133,345,37,1
18134,345,37,1
18135,345,46,1
18136,345,46,1
18137,345,46,1
18138,345,46,1
18139,345,46,1
18140,345,46,1
18141,345,48,1
18142,345,48,1
18143,345,48,1
18144,345,48,1
18145,345,48,1
18146,345,48,1
18147,345,48,1
18148,345,48,1
18149,345,48,1
18150,345,48,1
18151,345,48,1
18152,345,5,1
18153,345,5,1
18154,345,5,1
18155,345,5,1
18156,345,5,1
18157,345,5,1
18158,346,11,1
18159,346,11,1
18160,346,11,1
18161,346,11,1
18162,346,11,1
18163,346,11,1
18164,346,12,1
18165,346,12,1
18166,346,12,1
18167,346,12,1
18168,346,12,1
18169,346,12,1
18170,346,12,1
18171,346,12,1
18172,346,14,1
18173,346,14,1
18174,346,14,1
18175,346,14,1
18176,346,14,1
18177,346,14,1
18178,346,26,1
18179,346,26,1
18180,346,26,1
18181,346,26,1
18182,346,26,1
18183,346,26,1
18184,346,26,1
18185,346,26,1
18186,346,26,1
18187,346,26,1
18188,346,26,1
18189,346,26,1
18190,346,29,1
18191,346,29,1
18192,346,29,1
18193,346,29,1
18194,346,29,1
18195,346,29,1
18196,346,29,1
